127.0.0.1 - - [17/Jan/2022:12:11:15 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:11:15 +0900] "GET /nearby/ HTTP/1.1" 200 17865
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:11:15 +0900] "GET /nearby/resources/image/app_icon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:11:15 +0900] "GET /nearby/resources/image/board1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:11:15 +0900] "GET /nearby/resources/image/logo_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:11:15 +0900] "GET /nearby/resources/image/logo_color.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:11:15 +0900] "GET /nearby/resources/image/board2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:18 +0900] "POST /nearby/member/login HTTP/1.1" 200 859
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:18 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "POST /nearby/member/login HTTP/1.1" 200 63
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources/css/outputReplyOnly.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources/css/board/boardView.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources/css/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/board/boardList HTTP/1.1" 200 28171
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources//upload//banana//profile//2022/01/11/18d0f0a0d58f47d6ba21fb7dcf9bbe4d.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources/image/profile_default.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources//upload//adidas//2022/01/11/84428e636efc4e849bf7e1fe36c0c0ec.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources//upload//elice//profile//2022/01/10/489d7abfd670430fabff0e465384674e.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources//upload//elice//2022/01/10/b4c0dc1e3347414a81c119de94bc678d.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources//upload//alice//profile//2022/01/11/09141e3d8b9b4bec94ff02b84788fd2f.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources//upload//alice//2022/01/11/5bc138280cc341e183face7e682580ad.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources//upload//banana//2022/01/11/8114ff92705641f7bcab65a1b77d487a.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources//upload//apple//profile//2022/01/11/f185ab2cc0d240e8a45560aeb66b1354.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2022:12:12:21 +0900] "GET /nearby/resources//upload//apple//2022/01/11/b3ea575028d54c8c838c5a5ce950eb0d.jpg HTTP/1.1" 304 -
